built_year,officetel_name,security_deposit,monthly_rent,contract_date,lease_term,net_leasable_area,address,legal_code,floor,ward
2023,노원역 보미더클래스 오피스텔,1000,75,20231205,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,5,노원구
2023,노원역 보미더클래스 오피스텔,1000,75,20231205,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,12,노원구
2003,수락네스트죤,5700,20,20231205,,30.38,서울특별시 노원구 상계동,1135010500,6,노원구
2003,마블러스1,1000,50,20231206,23.03~25.03,25.53,서울특별시 노원구 상계동,1135010500,5,노원구
2023,노원역 보미더클래스 오피스텔,15000,0,20231206,23.02~25.02,18.96,서울특별시 노원구 상계동,1135010500,12,노원구
2023,노원역 보미더클래스 오피스텔,1000,70,20231206,23.01~24.01,18.96,서울특별시 노원구 상계동,1135010500,8,노원구
2023,노원역 보미더클래스 오피스텔,1000,75,20231207,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,14,노원구
2023,노원역 보미더클래스 오피스텔,14000,0,20231207,23.02~25.02,18.96,서울특별시 노원구 상계동,1135010500,11,노원구
2023,노원역 보미더클래스 오피스텔,1000,70,20231207,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,4,노원구
2023,노원역 보미더클래스 오피스텔,3000,55,20231208,23.01~24.01,18.96,서울특별시 노원구 상계동,1135010500,15,노원구
2003,마블러스1,500,50,20231208,23.02~25.02,25.53,서울특별시 노원구 상계동,1135010500,6,노원구
2023,노원역 보미더클래스 오피스텔,10000,0,20230130,23.02~25.02,18.96,서울특별시 노원구 상계동,1135010500,4,노원구
2023,노원역 보미더클래스 오피스텔,1000,70,20230130,23.02~25.02,18.96,서울특별시 노원구 상계동,1135010500,4,노원구
2023,노원역 보미더클래스 오피스텔,3000,65,20230130,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,15,노원구
2023,노원역 보미더클래스 오피스텔,1000,70,20230131,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,13,노원구
2023,노원역 보미더클래스 오피스텔,5000,47,20230131,23.02~24.02,18.96,서울특별시 노원구 상계동,1135010500,7,노원구
2023,노원역 보미더클래스 오피스텔,14000,0,20230131,23.02~25.02,18.96,서울특별시 노원구 상계동,1135010500,16,노원구
2004,오피앙,500,50,20230131,23.02~24.02,23.37,서울특별시 노원구 상계동,1135010500,7,노원구
2005,(506),29500,0,20230107,,89.12,서울특별시 노원구 중계동,1135010600,13,노원구
2005,(506),4000,87,20230109,23.02~25.02,51.3,서울특별시 노원구 중계동,1135010600,12,노원구
2005,(506),37000,0,20230110,23.03~25.03,89.12,서울특별시 노원구 중계동,1135010600,3,노원구
2005,(506),2000,110,20231102,23.02~24.02,69.03,서울특별시 노원구 중계동,1135010600,7,노원구
2005,(506),1000,72,20231104,23.02~25.02,41.68,서울특별시 노원구 중계동,1135010600,5,노원구
2003,우암에이스타워,500,52,20231107,23.01~24.01,33.06,서울특별시 노원구 중계동,1135010600,5,노원구
2005,(506),1000,76,20231108,23.02~25.02,41.68,서울특별시 노원구 중계동,1135010600,9,노원구
2005,(506),2000,110,20230120,23.02~24.02,69.03,서울특별시 노원구 중계동,1135010600,7,노원구
2005,(506),5000,90,20230120,23.02~25.02,80.96,서울특별시 노원구 중계동,1135010600,10,노원구
2004,씨앤미,1000,68,20231205,23.01~24.01,36.02,서울특별시 노원구 중계동,1135010600,8,노원구
2005,(506),2000,140,20231206,23.03~25.03,80.96,서울특별시 노원구 중계동,1135010600,5,노원구
2005,(506),1000,69,20230131,23.02~24.02,41.68,서울특별시 노원구 중계동,1135010600,12,노원구
2005,(506),2000,90,20230131,23.03~24.03,51.3,서울특별시 노원구 중계동,1135010600,3,노원구
2003,녹번동메카오피스텔,500,58,20230101,23.01~24.01,20.51,서울특별시 은평구 녹번동,1138010200,5,은평구
2020,오피스텔수안,19600,0,20230102,23.02~25.02,21.78,서울특별시 은평구 녹번동,1138010200,8,은평구
2019,스카이 타워,1000,65,20230104,23.02~25.02,20.48,서울특별시 은평구 녹번동,1138010200,10,은평구
2020,오피스텔수안,19500,0,20230109,23.02~25.01,21.78,서울특별시 은평구 녹번동,1138010200,4,은평구
2003,녹번동메카오피스텔,1000,53,20231102,23.01~24.01,20.51,서울특별시 은평구 녹번동,1138010200,4,은평구
2006,로하스 오피스텔,4000,35,20231102,23.01~25.01,28.32,서울특별시 은평구 녹번동,1138010200,7,은평구
2006,로하스 오피스텔,4000,40,20231108,23.01~25.01,31.98,서울특별시 은평구 녹번동,1138010200,6,은평구
2003,녹번동메카오피스텔,1000,53,20231202,23.01~24.01,20.51,서울특별시 은평구 녹번동,1138010200,6,은평구
2003,백마노블레스텔,500,35,20230103,23.01~24.01,12.63,서울특별시 은평구 불광동,1138010300,3,은평구
2022,아이반 오스텔,2000,70,20230105,23.02~25.02,21.72,서울특별시 은평구 불광동,1138010300,5,은평구
2003,백마노블레스텔,6300,0,20230105,,13.8,서울특별시 은평구 불광동,1138010300,4,은평구
2022,아이반 오스텔,3000,65,20230106,23.01~25.01,21.72,서울특별시 은평구 불광동,1138010300,3,은평구
2022,디앤제이하우징,3000,75,20230109,23.02~25.02,39.62,서울특별시 은평구 불광동,1138010300,4,은평구
2018,월계수하우스,1000,78,20230110,23.02~24.02,30.06,서울특별시 은평구 불광동,1138010300,3,은평구
2022,아이반 오스텔,3000,70,20230110,23.02~25.02,21.72,서울특별시 은평구 불광동,1138010300,6,은평구
2012,삼정스카이,17300,0,20230110,23.01~25.01,38.88,서울특별시 은평구 불광동,1138010300,4,은평구
2017,거장노블레스,27000,0,20231104,23.04~25.04,58.94,서울특별시 은평구 불광동,1138010300,6,은평구
2022,아이반 오스텔,2000,70,20231106,23.02~25.02,21.22,서울특별시 은평구 불광동,1138010300,4,은평구
2022,아이반 오스텔,3000,70,20231108,23.01~25.01,21.22,서울특별시 은평구 불광동,1138010300,6,은평구
2023,(281-115),5000,60,20230120,23.01~25.01,31.55,서울특별시 은평구 불광동,1138010300,5,은평구
2021,마하나임불광,22000,0,20231207,23.03~25.03,26.29,서울특별시 은평구 불광동,1138010300,11,은평구
2021,마하나임불광,18000,0,20231209,,19.18,서울특별시 은평구 불광동,1138010300,5,은평구
2023,(281-115),5000,60,20230130,23.03~25.02,30.51,서울특별시 은평구 불광동,1138010300,6,은평구
2021,마하나임불광,18000,0,20230130,23.02~25.02,16.9,서울특별시 은평구 불광동,1138010300,6,은평구
2003,백마노블레스텔,500,35,20230130,23.02~25.02,12.63,서울특별시 은평구 불광동,1138010300,5,은평구
2003,씨케이  리츠빌,6300,0,20231208,23.03~25.03,20.04,서울특별시 은평구 갈현동,1138010400,4,은평구
존재하지 않음,세영아파트,20000,0,20230104,23.03~25.03,54.7,서울특별시 은평구 구산동,1138010500,5,은평구
2005,동양 오피스텔,3000,50,20230102,23.02~25.02,34.58,서울특별시 은평구 대조동,1138010600,3,은평구
2021,한성벨라루체,605,41,20230103,23.02~25.02,19.38,서울특별시 은평구 대조동,1138010600,9,은평구
2021,한성벨라루체,605,42,20230103,,19.13,서울특별시 은평구 대조동,1138010600,13,은평구
2020,엠케이뷰오피스텔,18500,0,20230104,23.02~25.01,15.95,서울특별시 은평구 대조동,1138010600,7,은평구
2021,한성벨라루체,527,37,20230106,,16.7,서울특별시 은평구 대조동,1138010600,5,은평구
2021,한성벨라루체,527,38,20230106,,16.54,서울특별시 은평구 대조동,1138010600,8,은평구
2018,위산 엘리시움,14000,0,20230106,23.01~25.01,19.72,서울특별시 은평구 대조동,1138010600,3,은평구
2002,(15-54),500,40,20230106,23.11~25.11,12.95,서울특별시 은평구 대조동,1138010600,5,은평구
2013,연신내역마에스트로,500,53,20230107,23.03~24.03,18.72,서울특별시 은평구 대조동,1138010600,5,은평구
2013,연신내역마에스트로,500,53,20230107,23.01~25.01,18.72,서울특별시 은평구 대조동,1138010600,14,은평구
2013,연신내역마에스트로,13000,0,20230109,23.02~25.02,19.45,서울특별시 은평구 대조동,1138010600,10,은평구
2003,유림하이빌,13000,0,20230109,23.02~25.02,49.49,서울특별시 은평구 대조동,1138010600,3,은평구
2002,도원빌딩,14000,0,20231101,23.02~25.02,27,서울특별시 은평구 대조동,1138010600,4,은평구
2018,스타타운,27500,0,20231102,,34.53,서울특별시 은평구 대조동,1138010600,5,은평구
2020,(197-3),1000,55,20231104,23.01~24.01,17.14,서울특별시 은평구 대조동,1138010600,3,은평구
2013,연신내역마에스트로,1000,53,20231106,23.02~25.02,19.45,서울특별시 은평구 대조동,1138010600,16,은평구
2013,연신내역마에스트로,2000,42,20231107,23.02~25.02,18.72,서울특별시 은평구 대조동,1138010600,12,은평구
2018,위산 엘리시움,12000,0,20231107,23.01~25.01,19.72,서울특별시 은평구 대조동,1138010600,3,은평구
2019,연신엘피스,1000,65,20231107,23.02~25.02,16.71,서울특별시 은평구 대조동,1138010600,8,은평구
2016,서경하우스,23000,0,20231108,23.01~25.01,42.17,서울특별시 은평구 대조동,1138010600,2,은평구
2019,연신엘피스,2000,63,20231205,23.01~24.01,19.12,서울특별시 은평구 대조동,1138010600,11,은평구
2013,연신내역마에스트로,5000,38,20231205,23.02~24.02,22.78,서울특별시 은평구 대조동,1138010600,15,은평구
2013,연신내역마에스트로,1000,52,20231207,23.02~24.02,18.72,서울특별시 은평구 대조동,1138010600,13,은평구
2018,위산 엘리시움,12000,0,20231207,23.02~25.02,19.72,서울특별시 은평구 대조동,1138010600,3,은평구
2004,한리옥,10000,0,20231208,23.04~25.04,27.8,서울특별시 은평구 대조동,1138010600,3,은평구
2022,단홈그라치아,3000,60,20230130,23.02~24.02,14.78,서울특별시 은평구 대조동,1138010600,2,은평구
2010,청수Ⅱ빌딩,1000,55,20230102,23.01~25.01,17.5,서울특별시 은평구 응암동,1138010700,2,은평구
2004,CJ드림시티,1000,53,20230103,23.01~24.01,23.04,서울특별시 은평구 응암동,1138010700,15,은평구
2004,대신오피스텔,500,40,20230104,23.01~25.01,22.23,서울특별시 은평구 응암동,1138010700,2,은평구
2021,동화오피스텔,2000,80,20230104,23.01~25.01,16.61,서울특별시 은평구 응암동,1138010700,8,은평구
2014,응암아네스트,4000,37,20230106,23.01~24.01,23.84,서울특별시 은평구 응암동,1138010700,10,은평구
2014,응암아네스트,3000,45,20230106,23.02~24.02,23.84,서울특별시 은평구 응암동,1138010700,3,은평구
2018,디우아르떼빌,28000,0,20230107,23.01~25.01,56.81,서울특별시 은평구 응암동,1138010700,5,은평구
2018,해들목휴먼빌,29000,0,20230109,,55.74,서울특별시 은평구 응암동,1138010700,4,은평구
2003,백명TRENDY,9750,0,20231101,23.02~25.02,25.8,서울특별시 은평구 응암동,1138010700,4,은평구
2020,위산 일리온시티,6500,55,20231101,23.01~25.01,26.1,서울특별시 은평구 응암동,1138010700,7,은평구
2021,리치스페이스,19000,0,20231102,23.01~25.01,18.81,서울특별시 은평구 응암동,1138010700,4,은평구
2022,동건타워,2000,80,20231104,23.02~25.02,17.94,서울특별시 은평구 응암동,1138010700,6,은평구
2003,하나테크빌,14200,0,20231105,23.02~25.02,30.2,서울특별시 은평구 응암동,1138010700,8,은평구
2014,응암아네스트,1000,50,20231106,23.01~24.01,18.89,서울특별시 은평구 응암동,1138010700,9,은평구
2002,(116-20),1000,40,20231108,23.02~25.02,19.89,서울특별시 은평구 응암동,1138010700,8,은평구
2004,대신오피스텔,100,48,20231108,23.01~25.01,28.18,서울특별시 은평구 응암동,1138010700,3,은평구
2011,유성 아이비 아파트,28500,0,20231108,23.03~25.03,65.76,서울특별시 은평구 응암동,1138010700,2,은평구
존재하지 않음,미가오피스텔,1000,50,20231108,23.02~25.02,21.66,서울특별시 은평구 응암동,1138010700,3,은평구
2019,아우르미,24200,0,20230120,23.02~25.02,47.78,서울특별시 은평구 응암동,1138010700,6,은평구
2003,(678-3),5500,0,20230120,,16.82,서울특별시 은평구 응암동,1138010700,3,은평구
2003,(603-52),500,50,20230120,23.01~25.01,21.44,서울특별시 은평구 응암동,1138010700,6,은평구
2012,아름빌,18500,0,20231205,23.03~25.03,41.52,서울특별시 은평구 응암동,1138010700,2,은평구
2022,동건타워,3000,80,20231205,23.02~25.02,17.94,서울특별시 은평구 응암동,1138010700,5,은평구
2002,(116-20),500,43,20231205,23.01~25.01,19.89,서울특별시 은평구 응암동,1138010700,3,은평구
2021,리치스페이스,18500,0,20231206,23.02~25.02,18.81,서울특별시 은평구 응암동,1138010700,4,은평구
2014,위원더시티,21000,0,20230130,23.03~25.03,48.63,서울특별시 은평구 응암동,1138010700,5,은평구
2014,응암아네스트,4000,42,20230130,23.02~24.02,23.84,서울특별시 은평구 응암동,1138010700,7,은평구
2004,(122-6),500,50,20230131,23.02~25.02,17.81,서울특별시 은평구 응암동,1138010700,7,은평구
2017,동인에버빌,1000,100,20230104,23.01~25.01,52.16,서울특별시 은평구 역촌동,1138010800,6,은평구
2021,리젠트,22000,0,20230107,23.02~25.02,21.44,서울특별시 은평구 역촌동,1138010800,8,은평구
2019,파크원,25500,0,20230110,23.02~25.02,42.57,서울특별시 은평구 역촌동,1138010800,3,은평구
2018,거장메카,16485,0,20230110,23.02~24.02,16.53,서울특별시 은평구 역촌동,1138010800,4,은평구
2002,(83-25),2000,45,20231106,23.02~25.02,33.97,서울특별시 은평구 역촌동,1138010800,9,은평구
존재하지 않음,세민하이파크,19900,0,20231107,23.02~25.02,36.27,서울특별시 은평구 역촌동,1138010800,3,은평구
2010,(36-30),1000,55,20231109,23.02~25.02,21.56,서울특별시 은평구 역촌동,1138010800,5,은평구
2018,거장메카,1000,58,20230120,23.02~25.02,16.53,서울특별시 은평구 역촌동,1138010800,3,은평구
2020,신하우스,15000,50,20231205,23.02~25.02,39.4,서울특별시 은평구 역촌동,1138010800,8,은평구
2017,지경인라지,15000,0,20231207,23.03~25.03,21.94,서울특별시 은평구 역촌동,1138010800,7,은평구
2015,샹그리라,20350,0,20230131,23.04~25.04,39.42,서울특별시 은평구 역촌동,1138010800,2,은평구
2021,담 벨리체,2500,75,20230107,23.01~25.02,18.57,서울특별시 은평구 신사동,1138010900,2,은평구
2021,담 벨리체,2500,75,20230107,23.01~25.02,18.57,서울특별시 강남구 신사동,1168010700,2,은평구
2002,신사동 23-48,10000,0,20230110,23.02~25.02,26.04,서울특별시 은평구 신사동,1138010900,1,은평구
2002,신사동 23-48,10000,0,20230110,23.02~25.02,26.04,서울특별시 강남구 신사동,1168010700,1,은평구
2003,정원 TOP 오피스텔,3000,45,20231102,23.02~25.02,25.55,서울특별시 은평구 신사동,1138010900,6,은평구
2003,정원 TOP 오피스텔,3000,45,20231102,23.02~25.02,25.55,서울특별시 강남구 신사동,1168010700,6,은평구
2021,담 벨리체,2500,75,20231102,23.02~25.02,18.57,서울특별시 은평구 신사동,1138010900,4,은평구
2021,담 벨리체,2500,75,20231102,23.02~25.02,18.57,서울특별시 강남구 신사동,1168010700,4,은평구
2016,보성리엔빌,16275,0,20231103,23.02~25.02,29.94,서울특별시 은평구 신사동,1138010900,5,은평구
2016,보성리엔빌,16275,0,20231103,23.02~25.02,29.94,서울특별시 강남구 신사동,1168010700,5,은평구
2021,담 벨리체,2000,80,20231109,23.02~25.02,18.57,서울특별시 은평구 신사동,1138010900,3,은평구
2021,담 벨리체,2000,80,20231109,23.02~25.02,18.57,서울특별시 강남구 신사동,1168010700,3,은평구
2017,하리스테이,500,66,20230120,23.01~24.01,20.82,서울특별시 은평구 신사동,1138010900,7,은평구
2017,하리스테이,500,66,20230120,23.01~24.01,20.82,서울특별시 강남구 신사동,1168010700,7,은평구
2016,보성리엔빌,15750,0,20231208,23.02~25.02,25.4,서울특별시 은평구 신사동,1138010900,5,은평구
2016,보성리엔빌,15750,0,20231208,23.02~25.02,25.4,서울특별시 강남구 신사동,1168010700,5,은평구
2003,정원 TOP 오피스텔,2000,40,20230131,23.02~25.02,19.08,서울특별시 은평구 신사동,1138010900,5,은평구
2003,정원 TOP 오피스텔,2000,40,20230131,23.02~25.02,19.08,서울특별시 강남구 신사동,1168010700,5,은평구
